survey,year,var_code,var_label,data_type,level,val_min,val_max,val_label,recode,val_length,val_na
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3725,3725,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3740,3740,PRT-Firefighters,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3750,3750,PRT-Fire Inspectors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3801,3801,PRT-Bailiffs,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3802,3802,PRT-Correctional Officers and Jailers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3820,3820,PRT-Detectives And Criminal Investigators,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3840,3840,PRT-Fish And Game Wardens And Parking Enforcement Officers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3870,3870,PRT-Police Officers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3900,3900,PRT-Animal Control Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3910,3910,PRT-Private Detectives And Investigators,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3930,3930,PRT-Security Guards And Gambling Surveillance Officers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3940,3940,PRT-Crossing Guards And Flaggers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3945,3945,PRT-Transportation Security Screeners,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3946,3946,PRT-School Bus Monitors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,3960,3960,PRT-Other Protective Service Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4000,4000,EAT-Chefs And Head Cooks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4010,4010,EAT-First-Line Supervisors Of Food Preparation And Serving Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4020,4020,EAT-Cooks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4030,4030,EAT-Food Preparation Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4040,4040,EAT-Bartenders,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4055,4055,EAT-Fast Food And Counter Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4110,4110,EAT-Waiters And Waitresses,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4120,4120,"EAT-Food Servers, Nonrestaurant",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4130,4130,EAT-Dining Room And Cafeteria Attendants And Bartender Helpers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4140,4140,EAT-Dishwashers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4150,4150,"EAT-Hosts And Hostesses, Restaurant, Lounge, And Coffee Shop",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4160,4160,"EAT-Food Preparation and Serving Related Workers, All Other",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4200,4200,CLN-First-Line Supervisors Of Housekeeping And Janitorial Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4210,4210,"CLN-First-Line Supervisors Of Landscaping, Lawn Service, And Groundskeeping Workers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4220,4220,CLN-Janitors And Building Cleaners,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4230,4230,CLN-Maids And Housekeeping Cleaners,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4240,4240,CLN-Pest Control Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4251,4251,CLN-Landscaping And Groundskeeping Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4252,4252,CLN-Tree Trimmers and Pruners,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4255,4255,CLN-Other Grounds Maintenance Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4330,4330,PRS-Supervisors Of Personal Care And Service Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4340,4340,PRS-Animal Trainers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4350,4350,PRS-Animal Caretakers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4400,4400,PRS-Gambling Services Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4420,4420,"PRS-Ushers, Lobby Attendants, And Ticket Takers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4435,4435,PRS-Other Entertainment Attendants And Related Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4461,4461,"PRS-Embalmers, Crematory Operators And Funeral Attendants",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4465,4465,"PRS-Morticians, Undertakers, And Funeral Arrangers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4500,4500,PRS-Barbers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4510,4510,"PRS-Hairdressers, Hairstylists, And Cosmetologists",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4521,4521,PRS-Manicurists And Pedicurists,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4522,4522,PRS-Skincare Specialists,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4525,4525,PRS-Other Personal Appearance Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4530,4530,"PRS-Baggage Porters, Bellhops, And Concierges",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4540,4540,PRS-Tour And Travel Guides,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4600,4600,PRS-Childcare Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4621,4621,PRS-Exercise Trainers And Group Fitness Instructors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4622,4622,PRS-Recreation Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4640,4640,PRS-Residential Advisors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4655,4655,"PRS-Personal Care and Service Workers, All Other",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4700,4700,SAL-First-Line Supervisors Of Retail Sales Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4710,4710,SAL-First-Line Supervisors Of Non-Retail Sales Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4720,4720,SAL-Cashiers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4740,4740,SAL-Counter And Rental Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4750,4750,SAL-Parts Salespersons,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4760,4760,SAL-Retail Salespersons,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4800,4800,SAL-Advertising Sales Agents,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4810,4810,SAL-Insurance Sales Agents,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4820,4820,"SAL-Securities, Commodities, And Financial Services Sales Agents",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4830,4830,SAL-Travel Agents,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4840,4840,"SAL-Sales Representatives Of Services, Except Advertising, Insurance, Financial Services, And Travel",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4850,4850,"SAL-Sales Representatives, Wholesale And Manufacturing",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4900,4900,"SAL-Models, Demonstrators, And Product Promoters",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4920,4920,SAL-Real Estate Brokers And Sales Agents,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4930,4930,SAL-Sales Engineers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4940,4940,SAL-Telemarketers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4950,4950,"SAL-Door-To-Door Sales Workers, News And Street Vendors, And Related Workers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,4965,4965,"SAL-Sales And Related Workers, All Other",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5000,5000,OFF-First-Line Supervisors Of Office And Administrative Support Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5010,5010,"OFF-Switchboard Operators, Including Answering Service",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5020,5020,OFF-Telephone Operators,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5040,5040,"OFF-Communications Equipment Operators, All Other",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5100,5100,OFF-Bill And Account Collectors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5110,5110,OFF-Billing And Posting Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5120,5120,"OFF-Bookkeeping, Accounting, And Auditing Clerks",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5140,5140,OFF-Payroll And Timekeeping Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5150,5150,OFF-Procurement Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5160,5160,OFF-Tellers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5165,5165,OFF-Other Financial Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5220,5220,"OFF-Court, Municipal, And License Clerks",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5230,5230,"OFF-Credit Authorizers, Checkers, And Clerks",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5240,5240,OFF-Customer Service Representatives,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5250,5250,"OFF-Eligibility Interviewers, Government Programs",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5260,5260,OFF-File Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5300,5300,"OFF-Hotel, Motel, And Resort Desk Clerks",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5310,5310,"OFF-Interviewers, Except Eligibility And Loan",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5320,5320,"OFF-Library Assistants, Clerical",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5330,5330,OFF-Loan Interviewers And Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5340,5340,OFF-New Accounts Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5350,5350,OFF-Correspondence Clerks And Order Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5360,5360,"OFF-Human Resources Assistants, Except Payroll And Timekeeping",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5400,5400,OFF-Receptionists And Information Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5410,5410,OFF-Reservation And Transportation Ticket Agents And Travel Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5420,5420,OFF-Other Information And Records Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5500,5500,OFF-Cargo And Freight Agents,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5510,5510,OFF-Couriers And Messengers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5521,5521,OFF-Public Safety Telecommunicators,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5522,5522,"OFF-Dispatchers, Except Police, Fire, And Ambulance",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5530,5530,"OFF-Meter Readers, Utilities",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5540,5540,OFF-Postal Service Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5550,5550,OFF-Postal Service Mail Carriers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5560,5560,"OFF-Postal Service Mail Sorters, Processors, And Processing Machine Operators",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5600,5600,"OFF-Production, Planning, And Expediting Clerks",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5610,5610,"OFF-Shipping, Receiving, And Inventory Clerks",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5630,5630,"OFF-Weighers, Measurers, Checkers, And Samplers, Recordkeeping",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5710,5710,OFF-Executive Secretaries And Executive Administrative Assistants,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5720,5720,OFF-Legal Secretaries and Administrative Assistants,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5730,5730,OFF-Medical Secretaries and Administrative Assistants,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5740,5740,"OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5810,5810,OFF-Data Entry Keyers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5820,5820,OFF-Word Processors And Typists,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5840,5840,OFF-Insurance Claims And Policy Processing Clerks,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5850,5850,"OFF-Mail Clerks And Mail Machine Operators, Except Postal Service",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5860,5860,"OFF-Office Clerks, General",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5900,5900,"OFF-Office Machine Operators, Except Computer",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5910,5910,OFF-Proofreaders And Copy Markers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5920,5920,OFF-Statistical Assistants,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,5940,5940,OFF-Other Office And Administrative Support Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6005,6005,"FFF-First-Line Supervisors Of Farming, Fishing, And Forestry Workers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6010,6010,FFF-Agricultural Inspectors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6040,6040,"FFF-Graders And Sorters, Agricultural Products",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6050,6050,FFF-Other Agricultural Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6115,6115,FFF-Fishing And Hunting Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6120,6120,FFF-Forest And Conservation Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6130,6130,FFF-Logging Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6200,6200,CON-First-Line Supervisors Of Construction Trades And Extraction Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6210,6210,CON-Boilermakers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6220,6220,"CON-Brickmasons, Blockmasons, Stonemasons, And Reinforcing Iron And Rebar Workers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6230,6230,CON-Carpenters,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6240,6240,"CON-Carpet, Floor, And Tile Installers And Finishers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6250,6250,"CON-Cement Masons, Concrete Finishers, And Terrazzo Workers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6260,6260,CON-Construction Laborers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6305,6305,CON-Construction Equipment Operators,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6330,6330,"CON-Drywall Installers, Ceiling Tile Installers, And Tapers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6355,6355,CON-Electricians,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6360,6360,CON-Glaziers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6400,6400,CON-Insulation Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6410,6410,CON-Painters and Paperhangers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6441,6441,CON-Pipelayers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6442,6442,"CON-Plumbers, Pipefitters, And Steamfitters",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6460,6460,CON-Plasterers And Stucco Masons,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6515,6515,CON-Roofers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6520,6520,CON-Sheet Metal Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6530,6530,CON-Structural Iron And Steel Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6540,6540,CON-Solar Photovoltaic Installers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6600,6600,"CON-Helpers, Construction Trades",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6660,6660,CON-Construction And Building Inspectors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6700,6700,CON-Elevator and Escalator Installers And Repairers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6710,6710,CON-Fence Erectors,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6720,6720,CON-Hazardous Materials Removal Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6730,6730,CON-Highway Maintenance Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6740,6740,CON-Rail-Track Laying And Maintenance Equipment Operators,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6765,6765,CON-Other Construction And Related Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6800,6800,"EXT-Derrick, Rotary Drill, And Service Unit Operators, And Roustabouts, Oil And Gas",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6825,6825,EXT-Surface Mining Machine Operators And Earth Drillers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6835,6835,"EXT-Explosives Workers, Ordnance Handling Experts, and Blasters",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6850,6850,EXT-Underground Mining Machine Operators,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,6950,6950,EXT-Other Extraction Workers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7000,7000,"RPR-First-Line Supervisors Of Mechanics, Installers, And Repairers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7010,7010,"RPR-Computer, Automated Teller, And Office Machine Repairers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7020,7020,RPR-Radio And Telecommunications Equipment Installers And Repairers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7030,7030,RPR-Avionics Technicians,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7040,7040,"RPR-Electric Motor, Power Tool, And Related Repairers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7100,7100,"RPR-Other Electrical And Electronic Equipment Mechanics, Installers, And Repairers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7120,7120,RPR-Audiovisual Equipment Installers And Repairers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7130,7130,RPR-Security And Fire Alarm Systems Installers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7140,7140,RPR-Aircraft Mechanics And Service Technicians,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7150,7150,RPR-Automotive Body And Related Repairers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7160,7160,RPR-Automotive Glass Installers And Repairers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7200,7200,RPR-Automotive Service Technicians And Mechanics,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7210,7210,RPR-Bus And Truck Mechanics And Diesel Engine Specialists,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7220,7220,RPR-Heavy Vehicle And Mobile Equipment Service Technicians And Mechanics,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7240,7240,RPR-Small Engine Mechanics,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7260,7260,"RPR-Miscellaneous Vehicle And Mobile Equipment Mechanics, Installers, And Repairers",TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7300,7300,RPR-Control And Valve Installers And Repairers,TRUE,4,0
acs5,2021,OCCP,Occupation recode for 2018 and later based on 2018 OCC codes,chr,person,7315,7315,"RPR-Heating, Air Conditioning, And Refrigeration Mechanics And Installers",TRUE,4,0
